
Epoch 1:
features.0.0.weight: max=0.441912, mean=0.080115
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.063324, mean=0.024546
features.1.1.bias: max=0.067475, mean=0.021995
classifier.weight: max=0.131725, mean=0.038028
classifier.bias: max=0.055212, mean=0.026767

Epoch 239:
features.0.0.weight: max=0.621124, mean=0.070972
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.165852, mean=0.042230
features.0.1.bias: max=0.092375, mean=0.026867
features.1.0.weight: max=0.040193, mean=0.007006
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.096372, mean=0.034587
features.1.1.bias: max=0.068376, mean=0.027927
classifier.weight: max=0.214005, mean=0.042703
classifier.bias: max=0.095955, mean=0.029216

Epoch 240:
features.0.0.weight: max=0.531640, mean=0.068396
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.102094, mean=0.035687
features.0.1.bias: max=0.063735, mean=0.021858
features.1.0.weight: max=0.040822, mean=0.004195
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.056694, mean=0.023854
features.1.1.bias: max=0.060702, mean=0.021891
classifier.weight: max=0.133575, mean=0.037820
classifier.bias: max=0.069552, mean=0.026797

Epoch 241:
features.0.0.weight: max=0.357014, mean=0.093744
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.190576, mean=0.040876
features.0.1.bias: max=0.124826, mean=0.031818
features.1.0.weight: max=0.032121, mean=0.004947
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057213, mean=0.027504
features.1.1.bias: max=0.061844, mean=0.026502
classifier.weight: max=0.155785, mean=0.037920
classifier.bias: max=0.076744, mean=0.027222

Epoch 242:
features.0.0.weight: max=0.324667, mean=0.074949
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.174545, mean=0.036864
features.0.1.bias: max=0.091460, mean=0.024557
features.1.0.weight: max=0.035318, mean=0.004208
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.048362, mean=0.016859
features.1.1.bias: max=0.054266, mean=0.017120
classifier.weight: max=0.103267, mean=0.044411
classifier.bias: max=0.055083, mean=0.033478

Epoch 243:
features.0.0.weight: max=0.560809, mean=0.063024
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.079581, mean=0.034842
features.0.1.bias: max=0.064383, mean=0.026529
features.1.0.weight: max=0.065429, mean=0.003872
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060926, mean=0.020262
features.1.1.bias: max=0.070042, mean=0.020532
classifier.weight: max=0.132415, mean=0.033488
classifier.bias: max=0.057691, mean=0.027204

Epoch 244:
features.0.0.weight: max=0.423021, mean=0.054651
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.158948, mean=0.035271
features.0.1.bias: max=0.084644, mean=0.022417
features.1.0.weight: max=0.028192, mean=0.003854
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055617, mean=0.021020
features.1.1.bias: max=0.059939, mean=0.021439
classifier.weight: max=0.112688, mean=0.034919
classifier.bias: max=0.057938, mean=0.023884

Epoch 245:
features.0.0.weight: max=0.395750, mean=0.056264
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.081716, mean=0.031446
features.0.1.bias: max=0.096127, mean=0.020974
features.1.0.weight: max=0.035739, mean=0.004562
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.086878, mean=0.031475
features.1.1.bias: max=0.088599, mean=0.032963
classifier.weight: max=0.182576, mean=0.041473
classifier.bias: max=0.107698, mean=0.033524

Epoch 246:
features.0.0.weight: max=0.562821, mean=0.066899
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.074034, mean=0.028774
features.0.1.bias: max=0.113805, mean=0.024129
features.1.0.weight: max=0.037185, mean=0.004179
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059635, mean=0.025402
features.1.1.bias: max=0.058647, mean=0.026659
classifier.weight: max=0.081351, mean=0.033791
classifier.bias: max=0.040221, mean=0.025898

Epoch 247:
features.0.0.weight: max=0.473438, mean=0.097338
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.078675, mean=0.031238
features.0.1.bias: max=0.072804, mean=0.025187
features.1.0.weight: max=0.040309, mean=0.004734
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.058053, mean=0.022264
features.1.1.bias: max=0.056966, mean=0.022821
classifier.weight: max=0.095763, mean=0.029621
classifier.bias: max=0.053175, mean=0.019415

Epoch 248:
features.0.0.weight: max=0.468752, mean=0.060628
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.131341, mean=0.039351
features.0.1.bias: max=0.098814, mean=0.024084
features.1.0.weight: max=0.049321, mean=0.005230
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.080834, mean=0.027057
features.1.1.bias: max=0.063531, mean=0.023901
classifier.weight: max=0.114095, mean=0.042138
classifier.bias: max=0.055619, mean=0.028036

Epoch 249:
features.0.0.weight: max=0.337735, mean=0.053315
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.094396, mean=0.026408
features.0.1.bias: max=0.061157, mean=0.021474
features.1.0.weight: max=0.035201, mean=0.004331
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057683, mean=0.020719
features.1.1.bias: max=0.072992, mean=0.022113
classifier.weight: max=0.104636, mean=0.033472
classifier.bias: max=0.059839, mean=0.026534

Epoch 250:
features.0.0.weight: max=0.583600, mean=0.073016
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.077117, mean=0.025657
features.0.1.bias: max=0.051511, mean=0.018745
features.1.0.weight: max=0.034001, mean=0.003703
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036312, mean=0.010730
features.1.1.bias: max=0.022818, mean=0.010338
classifier.weight: max=0.090629, mean=0.019895
classifier.bias: max=0.049059, mean=0.013507

Epoch 251:
features.0.0.weight: max=0.456552, mean=0.108972
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.128343, mean=0.035474
features.0.1.bias: max=0.068762, mean=0.023745
features.1.0.weight: max=0.045300, mean=0.005509
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050732, mean=0.017005
features.1.1.bias: max=0.066923, mean=0.021025
classifier.weight: max=0.133372, mean=0.042471
classifier.bias: max=0.057066, mean=0.034703

Epoch 252:
features.0.0.weight: max=0.602910, mean=0.103668
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.142221, mean=0.041915
features.0.1.bias: max=0.117258, mean=0.033424
features.1.0.weight: max=0.038996, mean=0.004492
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.054734, mean=0.016960
features.1.1.bias: max=0.050856, mean=0.017680
classifier.weight: max=0.107344, mean=0.023104
classifier.bias: max=0.052782, mean=0.017042

Epoch 253:
features.0.0.weight: max=0.482752, mean=0.078761
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.117036, mean=0.030972
features.0.1.bias: max=0.099009, mean=0.022326
features.1.0.weight: max=0.038314, mean=0.004535
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.061305, mean=0.026168
features.1.1.bias: max=0.066972, mean=0.027480
classifier.weight: max=0.110033, mean=0.032940
classifier.bias: max=0.060793, mean=0.025448

Epoch 254:
features.0.0.weight: max=0.459268, mean=0.088024
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.229739, mean=0.038150
features.0.1.bias: max=0.119474, mean=0.027712
features.1.0.weight: max=0.048081, mean=0.004569
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.084935, mean=0.026496
features.1.1.bias: max=0.072367, mean=0.027788
classifier.weight: max=0.120101, mean=0.047003
classifier.bias: max=0.072637, mean=0.040025

Epoch 255:
features.0.0.weight: max=0.601249, mean=0.078668
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.121171, mean=0.039100
features.0.1.bias: max=0.090568, mean=0.025632
features.1.0.weight: max=0.045056, mean=0.005042
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081327, mean=0.026754
features.1.1.bias: max=0.069036, mean=0.023529
classifier.weight: max=0.191769, mean=0.040841
classifier.bias: max=0.087838, mean=0.028689

Epoch 256:
features.0.0.weight: max=0.501839, mean=0.098648
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.110577, mean=0.031060
features.0.1.bias: max=0.109808, mean=0.026431
features.1.0.weight: max=0.041794, mean=0.004164
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049357, mean=0.019084
features.1.1.bias: max=0.054523, mean=0.018671
classifier.weight: max=0.082961, mean=0.033316
classifier.bias: max=0.040829, mean=0.024653

Epoch 257:
features.0.0.weight: max=0.450131, mean=0.070073
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.229182, mean=0.049478
features.0.1.bias: max=0.131159, mean=0.035049
features.1.0.weight: max=0.052495, mean=0.005186
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.032164, mean=0.011201
features.1.1.bias: max=0.036012, mean=0.011660
classifier.weight: max=0.076414, mean=0.022198
classifier.bias: max=0.033047, mean=0.015188

Epoch 258:
features.0.0.weight: max=0.360249, mean=0.078696
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.077068, mean=0.023076
features.0.1.bias: max=0.064235, mean=0.019318
features.1.0.weight: max=0.034960, mean=0.003713
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.038914, mean=0.016351
features.1.1.bias: max=0.037729, mean=0.016271
classifier.weight: max=0.121145, mean=0.023531
classifier.bias: max=0.049520, mean=0.017009

Epoch 259:
features.0.0.weight: max=0.483162, mean=0.065024
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.242426, mean=0.033579
features.0.1.bias: max=0.126384, mean=0.020306
features.1.0.weight: max=0.035811, mean=0.004036
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046753, mean=0.014151
features.1.1.bias: max=0.038269, mean=0.013322
classifier.weight: max=0.081044, mean=0.027983
classifier.bias: max=0.032861, mean=0.018527

Epoch 260:
features.0.0.weight: max=0.484253, mean=0.090004
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.231188, mean=0.040068
features.0.1.bias: max=0.139176, mean=0.026366
features.1.0.weight: max=0.064635, mean=0.005495
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.075868, mean=0.029297
features.1.1.bias: max=0.072871, mean=0.029415
classifier.weight: max=0.159498, mean=0.035641
classifier.bias: max=0.089254, mean=0.025794

Epoch 261:
features.0.0.weight: max=0.787292, mean=0.089064
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.109369, mean=0.031233
features.0.1.bias: max=0.073240, mean=0.023545
features.1.0.weight: max=0.036998, mean=0.005089
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046780, mean=0.019749
features.1.1.bias: max=0.049984, mean=0.019311
classifier.weight: max=0.096385, mean=0.029399
classifier.bias: max=0.043807, mean=0.020129

Epoch 262:
features.0.0.weight: max=0.319133, mean=0.074153
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.190167, mean=0.042244
features.0.1.bias: max=0.096371, mean=0.024657
features.1.0.weight: max=0.048745, mean=0.004592
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060697, mean=0.019251
features.1.1.bias: max=0.051791, mean=0.018909
classifier.weight: max=0.132980, mean=0.040630
classifier.bias: max=0.072800, mean=0.029817

Epoch 263:
features.0.0.weight: max=0.580670, mean=0.080602
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.104776, mean=0.041046
features.0.1.bias: max=0.048635, mean=0.019548
features.1.0.weight: max=0.037420, mean=0.005168
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065948, mean=0.021047
features.1.1.bias: max=0.059409, mean=0.020462
classifier.weight: max=0.114628, mean=0.033750
classifier.bias: max=0.054691, mean=0.025416

Epoch 264:
features.0.0.weight: max=1.089560, mean=0.139053
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.126041, mean=0.042103
features.0.1.bias: max=0.088160, mean=0.029576
features.1.0.weight: max=0.045148, mean=0.005996
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.071904, mean=0.021405
features.1.1.bias: max=0.062123, mean=0.023006
classifier.weight: max=0.131207, mean=0.048285
classifier.bias: max=0.079058, mean=0.037947

Epoch 265:
features.0.0.weight: max=0.600970, mean=0.075568
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.141291, mean=0.033978
features.0.1.bias: max=0.066691, mean=0.025204
features.1.0.weight: max=0.029429, mean=0.004089
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.047357, mean=0.016791
features.1.1.bias: max=0.039678, mean=0.015327
classifier.weight: max=0.101391, mean=0.034072
classifier.bias: max=0.055087, mean=0.025349

Epoch 266:
features.0.0.weight: max=0.504667, mean=0.117723
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.151456, mean=0.039370
features.0.1.bias: max=0.110643, mean=0.026447
features.1.0.weight: max=0.035438, mean=0.004395
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055737, mean=0.016182
features.1.1.bias: max=0.056959, mean=0.016722
classifier.weight: max=0.143541, mean=0.035437
classifier.bias: max=0.081349, mean=0.028996

Epoch 267:
features.0.0.weight: max=0.490683, mean=0.090194
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.092017, mean=0.024092
features.0.1.bias: max=0.056788, mean=0.025278
features.1.0.weight: max=0.032630, mean=0.004204
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046899, mean=0.018609
features.1.1.bias: max=0.054127, mean=0.019812
classifier.weight: max=0.153631, mean=0.029315
classifier.bias: max=0.089087, mean=0.023994

Epoch 268:
features.0.0.weight: max=0.862228, mean=0.109565
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.125149, mean=0.029675
features.0.1.bias: max=0.079431, mean=0.027492
features.1.0.weight: max=0.032884, mean=0.004321
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049121, mean=0.018652
features.1.1.bias: max=0.048179, mean=0.017385
classifier.weight: max=0.125657, mean=0.038991
classifier.bias: max=0.073306, mean=0.028401

Epoch 269:
features.0.0.weight: max=0.661639, mean=0.079577
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.074944, mean=0.032430
features.0.1.bias: max=0.071300, mean=0.021179
features.1.0.weight: max=0.029833, mean=0.003892
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.057632, mean=0.019241
features.1.1.bias: max=0.047486, mean=0.018656
classifier.weight: max=0.114556, mean=0.031271
classifier.bias: max=0.058742, mean=0.022831

Epoch 270:
features.0.0.weight: max=0.432162, mean=0.065432
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.134673, mean=0.034486
features.0.1.bias: max=0.071598, mean=0.021344
features.1.0.weight: max=0.046037, mean=0.005084
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.093090, mean=0.024466
features.1.1.bias: max=0.074881, mean=0.023970
classifier.weight: max=0.139757, mean=0.043936
classifier.bias: max=0.068602, mean=0.034845

Epoch 271:
features.0.0.weight: max=0.630210, mean=0.095300
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.089989, mean=0.030615
features.0.1.bias: max=0.049902, mean=0.017618
features.1.0.weight: max=0.031034, mean=0.004178
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.036064, mean=0.013514
features.1.1.bias: max=0.029332, mean=0.011766
classifier.weight: max=0.080763, mean=0.027383
classifier.bias: max=0.037933, mean=0.017723

Epoch 272:
features.0.0.weight: max=0.756713, mean=0.095830
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.133609, mean=0.034469
features.0.1.bias: max=0.085732, mean=0.026023
features.1.0.weight: max=0.043500, mean=0.004689
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.045722, mean=0.015346
features.1.1.bias: max=0.039786, mean=0.014280
classifier.weight: max=0.063913, mean=0.024731
classifier.bias: max=0.029252, mean=0.016972

Epoch 273:
features.0.0.weight: max=0.456916, mean=0.084713
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.141948, mean=0.038288
features.0.1.bias: max=0.076806, mean=0.029597
features.1.0.weight: max=0.036645, mean=0.004854
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.070692, mean=0.029343
features.1.1.bias: max=0.075514, mean=0.028625
