
Epoch 1:
features.0.0.weight: max=0.279751, mean=0.048286
features.2.1.weight: max=0.073935, mean=0.017201
features.2.1.bias: max=0.061507, mean=0.013427
features.3.0.weight: max=0.003312, mean=0.000292
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016019, mean=0.004934
features.3.1.bias: max=0.016361, mean=0.004790
classifier.weight: max=0.045616, mean=0.009335
classifier.bias: max=0.037168, mean=0.011942

Epoch 142:
features.0.0.weight: max=0.441628, mean=0.064068
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.045279, mean=0.017122
features.0.1.bias: max=0.059791, mean=0.015278
features.1.0.weight: max=0.070907, mean=0.004644
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.079181, mean=0.022039
features.1.1.bias: max=0.052953, mean=0.015379
features.2.0.weight: max=0.064431, mean=0.002330
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.110399, mean=0.022032
features.2.1.bias: max=0.072539, mean=0.016903
features.3.0.weight: max=0.005031, mean=0.000356
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023650, mean=0.007443
features.3.1.bias: max=0.022152, mean=0.007291
classifier.weight: max=0.052233, mean=0.015038
classifier.bias: max=0.036852, mean=0.016605

Epoch 143:
features.0.0.weight: max=0.258077, mean=0.072940
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.095235, mean=0.014239
features.0.1.bias: max=0.044197, mean=0.015115
features.1.0.weight: max=0.034175, mean=0.003769
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.050068, mean=0.015289
features.1.1.bias: max=0.040811, mean=0.013072
features.2.0.weight: max=0.029671, mean=0.001866
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.070150, mean=0.017895
features.2.1.bias: max=0.049934, mean=0.014268
features.3.0.weight: max=0.003407, mean=0.000275
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.010919, mean=0.003203
features.3.1.bias: max=0.009248, mean=0.003063
classifier.weight: max=0.028838, mean=0.006471
classifier.bias: max=0.017320, mean=0.007592

Epoch 144:
features.0.0.weight: max=0.313037, mean=0.035351
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.062894, mean=0.014528
features.0.1.bias: max=0.048707, mean=0.013655
features.1.0.weight: max=0.034231, mean=0.003096
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.062272, mean=0.013761
features.1.1.bias: max=0.048886, mean=0.011646
features.2.0.weight: max=0.022059, mean=0.001535
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.051769, mean=0.014483
features.2.1.bias: max=0.044790, mean=0.011392
features.3.0.weight: max=0.003105, mean=0.000266
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.019090, mean=0.006529
features.3.1.bias: max=0.022199, mean=0.006408
classifier.weight: max=0.057007, mean=0.013551
classifier.bias: max=0.038973, mean=0.016386

Epoch 145:
features.0.0.weight: max=0.241715, mean=0.048183
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.080547, mean=0.017135
features.0.1.bias: max=0.054940, mean=0.017168
features.1.0.weight: max=0.043907, mean=0.004394
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073073, mean=0.020136
features.1.1.bias: max=0.063963, mean=0.015704
features.2.0.weight: max=0.021022, mean=0.002205
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.140401, mean=0.021468
features.2.1.bias: max=0.100023, mean=0.016733
features.3.0.weight: max=0.003323, mean=0.000365
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026309, mean=0.010114
features.3.1.bias: max=0.024855, mean=0.009710
classifier.weight: max=0.062945, mean=0.016681
classifier.bias: max=0.037894, mean=0.018234

Epoch 146:
features.0.0.weight: max=0.496576, mean=0.077008
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.083692, mean=0.019114
features.0.1.bias: max=0.061658, mean=0.017456
features.1.0.weight: max=0.046217, mean=0.004522
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.065559, mean=0.021921
features.1.1.bias: max=0.057326, mean=0.017304
features.2.0.weight: max=0.032474, mean=0.002471
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.093097, mean=0.022296
features.2.1.bias: max=0.062239, mean=0.016424
features.3.0.weight: max=0.005383, mean=0.000374
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032057, mean=0.009509
features.3.1.bias: max=0.027958, mean=0.008499
classifier.weight: max=0.058539, mean=0.020176
classifier.bias: max=0.043601, mean=0.021971

Epoch 147:
features.0.0.weight: max=0.228101, mean=0.035838
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.033291, mean=0.012348
features.0.1.bias: max=0.033113, mean=0.012585
features.1.0.weight: max=0.026899, mean=0.003401
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.042749, mean=0.011996
features.1.1.bias: max=0.043296, mean=0.010461
features.2.0.weight: max=0.021500, mean=0.001775
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.068702, mean=0.017648
features.2.1.bias: max=0.053597, mean=0.014419
features.3.0.weight: max=0.002982, mean=0.000287
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016592, mean=0.005241
features.3.1.bias: max=0.018008, mean=0.004930
classifier.weight: max=0.052153, mean=0.011944
classifier.bias: max=0.034735, mean=0.013641

Epoch 148:
features.0.0.weight: max=0.208262, mean=0.035007
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.042791, mean=0.011657
features.0.1.bias: max=0.046240, mean=0.011775
features.1.0.weight: max=0.020213, mean=0.002527
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049895, mean=0.012206
features.1.1.bias: max=0.042944, mean=0.008142
features.2.0.weight: max=0.015148, mean=0.001237
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.043812, mean=0.010144
features.2.1.bias: max=0.028025, mean=0.007567
features.3.0.weight: max=0.002562, mean=0.000205
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016377, mean=0.005653
features.3.1.bias: max=0.015790, mean=0.005184
classifier.weight: max=0.032438, mean=0.011013
classifier.bias: max=0.023096, mean=0.012321

Epoch 149:
features.0.0.weight: max=0.259182, mean=0.051284
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.061096, mean=0.012879
features.0.1.bias: max=0.050323, mean=0.013885
features.1.0.weight: max=0.034704, mean=0.003863
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.132948, mean=0.017937
features.1.1.bias: max=0.055816, mean=0.015305
features.2.0.weight: max=0.022294, mean=0.002012
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.080199, mean=0.017471
features.2.1.bias: max=0.063698, mean=0.013620
features.3.0.weight: max=0.003359, mean=0.000307
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.020419, mean=0.005668
features.3.1.bias: max=0.019225, mean=0.005596
classifier.weight: max=0.047019, mean=0.010609
classifier.bias: max=0.041477, mean=0.013045

Epoch 150:
features.0.0.weight: max=0.231613, mean=0.042584
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.047106, mean=0.010617
features.0.1.bias: max=0.063972, mean=0.009937
features.1.0.weight: max=0.044062, mean=0.003474
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.059898, mean=0.014951
features.1.1.bias: max=0.077141, mean=0.014431
features.2.0.weight: max=0.027703, mean=0.001748
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.074900, mean=0.018052
features.2.1.bias: max=0.066201, mean=0.014658
features.3.0.weight: max=0.003132, mean=0.000284
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.026411, mean=0.008295
features.3.1.bias: max=0.024829, mean=0.008247
classifier.weight: max=0.060570, mean=0.014002
classifier.bias: max=0.044654, mean=0.016968

Epoch 151:
features.0.0.weight: max=0.270228, mean=0.039489
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.028552, mean=0.009470
features.0.1.bias: max=0.025527, mean=0.011617
features.1.0.weight: max=0.035446, mean=0.003143
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.081660, mean=0.014357
features.1.1.bias: max=0.058559, mean=0.012878
features.2.0.weight: max=0.026084, mean=0.001555
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.060359, mean=0.014730
features.2.1.bias: max=0.042301, mean=0.011201
features.3.0.weight: max=0.003527, mean=0.000262
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.023717, mean=0.007534
features.3.1.bias: max=0.021940, mean=0.006809
classifier.weight: max=0.073563, mean=0.013614
classifier.bias: max=0.047503, mean=0.014867

Epoch 152:
features.0.0.weight: max=0.339685, mean=0.046774
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.052484, mean=0.013089
features.0.1.bias: max=0.031829, mean=0.012751
features.1.0.weight: max=0.040656, mean=0.003576
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.049766, mean=0.015781
features.1.1.bias: max=0.031586, mean=0.012521
features.2.0.weight: max=0.032945, mean=0.001910
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.114571, mean=0.017755
features.2.1.bias: max=0.085942, mean=0.013798
features.3.0.weight: max=0.003214, mean=0.000309
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017516, mean=0.006192
features.3.1.bias: max=0.018867, mean=0.005646
classifier.weight: max=0.045008, mean=0.013605
classifier.bias: max=0.026991, mean=0.015100

Epoch 153:
features.0.0.weight: max=0.385431, mean=0.066219
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.042597, mean=0.012709
features.0.1.bias: max=0.046450, mean=0.014277
features.1.0.weight: max=0.038180, mean=0.004324
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.055933, mean=0.018341
features.1.1.bias: max=0.047915, mean=0.013642
features.2.0.weight: max=0.027339, mean=0.002216
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.120647, mean=0.021862
features.2.1.bias: max=0.100743, mean=0.015732
features.3.0.weight: max=0.004686, mean=0.000370
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.036664, mean=0.011389
features.3.1.bias: max=0.033040, mean=0.009915
classifier.weight: max=0.104941, mean=0.019886
classifier.bias: max=0.078223, mean=0.020109

Epoch 154:
features.0.0.weight: max=0.176497, mean=0.033017
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.051757, mean=0.010078
features.0.1.bias: max=0.055560, mean=0.009086
features.1.0.weight: max=0.024895, mean=0.002495
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043738, mean=0.012267
features.1.1.bias: max=0.038170, mean=0.009952
features.2.0.weight: max=0.019853, mean=0.001329
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.067339, mean=0.012318
features.2.1.bias: max=0.065109, mean=0.010304
features.3.0.weight: max=0.002718, mean=0.000207
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018419, mean=0.004809
features.3.1.bias: max=0.014258, mean=0.004676
classifier.weight: max=0.043546, mean=0.007659
classifier.bias: max=0.035450, mean=0.009256

Epoch 155:
features.0.0.weight: max=0.165160, mean=0.037588
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.046216, mean=0.011205
features.0.1.bias: max=0.038166, mean=0.011100
features.1.0.weight: max=0.029157, mean=0.003014
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.043675, mean=0.013570
features.1.1.bias: max=0.040229, mean=0.010947
features.2.0.weight: max=0.018411, mean=0.001665
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.056976, mean=0.014826
features.2.1.bias: max=0.050728, mean=0.011486
features.3.0.weight: max=0.004227, mean=0.000280
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018465, mean=0.005474
features.3.1.bias: max=0.016913, mean=0.005047
classifier.weight: max=0.033965, mean=0.010334
classifier.bias: max=0.021690, mean=0.012981

Epoch 156:
features.0.0.weight: max=0.217331, mean=0.038898
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.047190, mean=0.013042
features.0.1.bias: max=0.041067, mean=0.014316
features.1.0.weight: max=0.041661, mean=0.003837
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.073092, mean=0.016454
features.1.1.bias: max=0.047223, mean=0.013159
features.2.0.weight: max=0.034115, mean=0.001992
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.078264, mean=0.017447
features.2.1.bias: max=0.060388, mean=0.012694
features.3.0.weight: max=0.005587, mean=0.000322
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.018879, mean=0.005242
features.3.1.bias: max=0.016795, mean=0.004548
classifier.weight: max=0.041697, mean=0.010650
classifier.bias: max=0.027341, mean=0.010108

Epoch 157:
features.0.0.weight: max=0.259803, mean=0.049337
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.069000, mean=0.017891
features.0.1.bias: max=0.070511, mean=0.015381
features.1.0.weight: max=0.036433, mean=0.004384
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.051006, mean=0.018141
features.1.1.bias: max=0.045964, mean=0.016396
features.2.0.weight: max=0.024873, mean=0.002142
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.082824, mean=0.019710
features.2.1.bias: max=0.073626, mean=0.014706
features.3.0.weight: max=0.003840, mean=0.000340
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.016099, mean=0.005249
features.3.1.bias: max=0.014457, mean=0.004801
classifier.weight: max=0.044628, mean=0.010452
classifier.bias: max=0.027676, mean=0.012741

Epoch 158:
features.0.0.weight: max=0.601216, mean=0.098296
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.055984, mean=0.014080
features.0.1.bias: max=0.073683, mean=0.015051
features.1.0.weight: max=0.046683, mean=0.005231
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.104320, mean=0.025992
features.1.1.bias: max=0.073603, mean=0.021346
features.2.0.weight: max=0.026004, mean=0.002600
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.110553, mean=0.028026
features.2.1.bias: max=0.079330, mean=0.020535
features.3.0.weight: max=0.005086, mean=0.000416
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032711, mean=0.011122
features.3.1.bias: max=0.027590, mean=0.010161
classifier.weight: max=0.059320, mean=0.020189
classifier.bias: max=0.040085, mean=0.023117

Epoch 159:
features.0.0.weight: max=0.321932, mean=0.064604
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.030181, mean=0.010450
features.0.1.bias: max=0.026511, mean=0.009555
features.1.0.weight: max=0.026891, mean=0.003230
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.076431, mean=0.015131
features.1.1.bias: max=0.035310, mean=0.011893
features.2.0.weight: max=0.018275, mean=0.001746
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.049787, mean=0.013906
features.2.1.bias: max=0.045621, mean=0.010848
features.3.0.weight: max=0.002913, mean=0.000271
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009805, mean=0.002846
features.3.1.bias: max=0.007640, mean=0.002665
classifier.weight: max=0.024679, mean=0.006137
classifier.bias: max=0.017987, mean=0.005731

Epoch 160:
features.0.0.weight: max=0.416047, mean=0.070018
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050619, mean=0.015551
features.0.1.bias: max=0.061090, mean=0.017639
features.1.0.weight: max=0.043747, mean=0.004060
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.060957, mean=0.017105
features.1.1.bias: max=0.046954, mean=0.013351
features.2.0.weight: max=0.022957, mean=0.002111
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.077311, mean=0.018379
features.2.1.bias: max=0.058122, mean=0.013484
features.3.0.weight: max=0.002981, mean=0.000320
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017136, mean=0.005723
features.3.1.bias: max=0.015617, mean=0.005237
classifier.weight: max=0.036249, mean=0.010903
classifier.bias: max=0.028781, mean=0.012271

Epoch 161:
features.0.0.weight: max=0.442306, mean=0.060640
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.052202, mean=0.013228
features.0.1.bias: max=0.047791, mean=0.014414
