
Epoch 1:
features.0.0.weight: max=0.072100, mean=0.012131
classifier.bias: max=0.014060, mean=0.004944

Epoch 172:
features.0.0.weight: max=0.314884, mean=0.047708
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.050541, mean=0.011516
features.0.1.bias: max=0.039224, mean=0.008408
features.1.0.weight: max=0.023319, mean=0.002027
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.046888, mean=0.008426
features.1.1.bias: max=0.035858, mean=0.007733
features.2.0.weight: max=0.015923, mean=0.000987
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.023513, mean=0.005830
features.2.1.bias: max=0.021292, mean=0.005697
features.3.0.weight: max=0.007292, mean=0.000445
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032352, mean=0.005219
features.3.1.bias: max=0.012335, mean=0.003362
features.4.0.weight: max=0.003917, mean=0.000215
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.035836, mean=0.004985
features.4.1.bias: max=0.020660, mean=0.003397
features.5.0.weight: max=0.001989, mean=0.000099
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008248, mean=0.001872
features.5.1.bias: max=0.005739, mean=0.001650
classifier.weight: max=0.029222, mean=0.003380
classifier.bias: max=0.008834, mean=0.004229

Epoch 173:
features.0.0.weight: max=0.045858, mean=0.007146
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.006952, mean=0.001884
features.0.1.bias: max=0.004321, mean=0.001282
features.1.0.weight: max=0.004924, mean=0.000398
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.005025, mean=0.001739
features.1.1.bias: max=0.004408, mean=0.001351
features.2.0.weight: max=0.002104, mean=0.000199
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.005056, mean=0.001418
features.2.1.bias: max=0.005116, mean=0.001274
features.3.0.weight: max=0.001914, mean=0.000095
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.004094, mean=0.001017
features.3.1.bias: max=0.002332, mean=0.000623
features.4.0.weight: max=0.001583, mean=0.000045
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.008713, mean=0.001007
features.4.1.bias: max=0.004625, mean=0.000633
features.5.0.weight: max=0.000510, mean=0.000022
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002176, mean=0.000514
features.5.1.bias: max=0.001806, mean=0.000488
classifier.weight: max=0.008280, mean=0.000938
classifier.bias: max=0.003740, mean=0.001056

Epoch 174:
features.0.0.weight: max=0.052129, mean=0.010202
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017706, mean=0.003401
features.0.1.bias: max=0.012036, mean=0.003518
features.1.0.weight: max=0.005592, mean=0.000577
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.006874, mean=0.002134
features.1.1.bias: max=0.007074, mean=0.002187
features.2.0.weight: max=0.003298, mean=0.000301
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.007516, mean=0.002132
features.2.1.bias: max=0.006679, mean=0.002051
features.3.0.weight: max=0.002773, mean=0.000144
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.007006, mean=0.001591
features.3.1.bias: max=0.004568, mean=0.000955
features.4.0.weight: max=0.001799, mean=0.000072
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.010150, mean=0.001503
features.4.1.bias: max=0.005690, mean=0.000970
features.5.0.weight: max=0.000625, mean=0.000035
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003281, mean=0.000864
features.5.1.bias: max=0.002663, mean=0.000845
classifier.weight: max=0.010942, mean=0.001874
classifier.bias: max=0.004979, mean=0.002365

Epoch 175:
features.0.0.weight: max=0.038889, mean=0.006039
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.009044, mean=0.002374
features.0.1.bias: max=0.006754, mean=0.002044
features.1.0.weight: max=0.006622, mean=0.000558
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010218, mean=0.002733
features.1.1.bias: max=0.008635, mean=0.002458
features.2.0.weight: max=0.003269, mean=0.000265
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.011512, mean=0.001790
features.2.1.bias: max=0.008791, mean=0.001639
features.3.0.weight: max=0.002012, mean=0.000119
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.006905, mean=0.001481
features.3.1.bias: max=0.003902, mean=0.000998
features.4.0.weight: max=0.001362, mean=0.000056
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.008502, mean=0.001317
features.4.1.bias: max=0.004334, mean=0.000945
features.5.0.weight: max=0.000423, mean=0.000026
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002451, mean=0.000700
features.5.1.bias: max=0.001935, mean=0.000635
classifier.weight: max=0.007339, mean=0.001369
classifier.bias: max=0.003315, mean=0.001636

Epoch 176:
features.0.0.weight: max=0.204126, mean=0.026449
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017865, mean=0.009052
features.0.1.bias: max=0.024115, mean=0.009091
features.1.0.weight: max=0.029780, mean=0.002588
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.038494, mean=0.011391
features.1.1.bias: max=0.026124, mean=0.006153
features.2.0.weight: max=0.019405, mean=0.001368
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.027540, mean=0.008929
features.2.1.bias: max=0.029494, mean=0.007560
features.3.0.weight: max=0.010685, mean=0.000633
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.032338, mean=0.007290
features.3.1.bias: max=0.021850, mean=0.004635
features.4.0.weight: max=0.005934, mean=0.000282
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.029234, mean=0.005758
features.4.1.bias: max=0.024763, mean=0.004154
features.5.0.weight: max=0.002221, mean=0.000133
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.019042, mean=0.004351
features.5.1.bias: max=0.013600, mean=0.004024
classifier.weight: max=0.059129, mean=0.006607
classifier.bias: max=0.031637, mean=0.006348

Epoch 177:
features.0.0.weight: max=0.129720, mean=0.019027
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.013845, mean=0.006488
features.0.1.bias: max=0.017437, mean=0.004654
features.1.0.weight: max=0.016681, mean=0.001397
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.037568, mean=0.007131
features.1.1.bias: max=0.014127, mean=0.004426
features.2.0.weight: max=0.012763, mean=0.000798
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.036196, mean=0.005186
features.2.1.bias: max=0.026559, mean=0.005010
features.3.0.weight: max=0.007199, mean=0.000392
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.025293, mean=0.004650
features.3.1.bias: max=0.014544, mean=0.003396
features.4.0.weight: max=0.004604, mean=0.000175
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.025894, mean=0.004711
features.4.1.bias: max=0.020635, mean=0.003362
features.5.0.weight: max=0.002099, mean=0.000085
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.008896, mean=0.001677
features.5.1.bias: max=0.006697, mean=0.001716
classifier.weight: max=0.032019, mean=0.003113
classifier.bias: max=0.012606, mean=0.003814

Epoch 178:
features.0.0.weight: max=0.075184, mean=0.010084
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.005630, mean=0.002128
features.0.1.bias: max=0.006499, mean=0.001797
features.1.0.weight: max=0.005800, mean=0.000623
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.009221, mean=0.002591
features.1.1.bias: max=0.006546, mean=0.002180
features.2.0.weight: max=0.004623, mean=0.000351
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.014026, mean=0.002399
features.2.1.bias: max=0.012189, mean=0.002101
features.3.0.weight: max=0.003415, mean=0.000172
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.007149, mean=0.001855
features.3.1.bias: max=0.003731, mean=0.001082
features.4.0.weight: max=0.001696, mean=0.000083
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.008188, mean=0.001710
features.4.1.bias: max=0.004253, mean=0.001089
features.5.0.weight: max=0.000828, mean=0.000038
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.003286, mean=0.000874
features.5.1.bias: max=0.002504, mean=0.000755
classifier.weight: max=0.010184, mean=0.001729
classifier.bias: max=0.004575, mean=0.001970

Epoch 179:
features.0.0.weight: max=0.048630, mean=0.009441
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.012127, mean=0.002362
features.0.1.bias: max=0.007758, mean=0.001856
features.1.0.weight: max=0.004977, mean=0.000609
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.009299, mean=0.002354
features.1.1.bias: max=0.008078, mean=0.002023
features.2.0.weight: max=0.002996, mean=0.000295
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.009272, mean=0.002173
features.2.1.bias: max=0.010573, mean=0.002120
features.3.0.weight: max=0.002630, mean=0.000140
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.009427, mean=0.001703
features.3.1.bias: max=0.005451, mean=0.001080
features.4.0.weight: max=0.001466, mean=0.000067
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.006783, mean=0.001557
features.4.1.bias: max=0.004062, mean=0.000997
features.5.0.weight: max=0.000752, mean=0.000033
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002546, mean=0.000795
features.5.1.bias: max=0.002450, mean=0.000769
classifier.weight: max=0.013361, mean=0.001529
classifier.bias: max=0.005256, mean=0.001826

Epoch 180:
features.0.0.weight: max=0.213858, mean=0.037204
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.040459, mean=0.009446
features.0.1.bias: max=0.039659, mean=0.011631
features.1.0.weight: max=0.034630, mean=0.002585
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.031385, mean=0.011254
features.1.1.bias: max=0.031188, mean=0.007500
features.2.0.weight: max=0.014318, mean=0.001204
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.032028, mean=0.009464
features.2.1.bias: max=0.033153, mean=0.007941
features.3.0.weight: max=0.012367, mean=0.000559
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.030304, mean=0.005993
features.3.1.bias: max=0.018388, mean=0.003869
features.4.0.weight: max=0.005470, mean=0.000249
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.036513, mean=0.005231
features.4.1.bias: max=0.019274, mean=0.003473
features.5.0.weight: max=0.002443, mean=0.000115
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.013749, mean=0.003363
features.5.1.bias: max=0.009180, mean=0.002887
classifier.weight: max=0.050156, mean=0.006538
classifier.bias: max=0.024158, mean=0.006927

Epoch 181:
features.0.0.weight: max=0.193874, mean=0.042157
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.058896, mean=0.011621
features.0.1.bias: max=0.041573, mean=0.011321
features.1.0.weight: max=0.035354, mean=0.002706
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.032418, mean=0.009042
features.1.1.bias: max=0.024733, mean=0.005641
features.2.0.weight: max=0.019251, mean=0.001360
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.049825, mean=0.008158
features.2.1.bias: max=0.026874, mean=0.006958
features.3.0.weight: max=0.010376, mean=0.000613
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.043248, mean=0.006312
features.3.1.bias: max=0.024114, mean=0.003850
features.4.0.weight: max=0.004897, mean=0.000276
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.030716, mean=0.005169
features.4.1.bias: max=0.020847, mean=0.003647
features.5.0.weight: max=0.002026, mean=0.000121
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.009780, mean=0.003422
features.5.1.bias: max=0.009146, mean=0.003219
classifier.weight: max=0.032201, mean=0.006613
classifier.bias: max=0.014356, mean=0.006908

Epoch 182:
features.0.0.weight: max=0.100850, mean=0.013988
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.017183, mean=0.005521
features.0.1.bias: max=0.012207, mean=0.004222
features.1.0.weight: max=0.018069, mean=0.001489
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.018768, mean=0.006970
features.1.1.bias: max=0.016954, mean=0.004733
features.2.0.weight: max=0.009539, mean=0.000837
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.017074, mean=0.004887
features.2.1.bias: max=0.015959, mean=0.004452
features.3.0.weight: max=0.008426, mean=0.000394
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.029527, mean=0.004301
features.3.1.bias: max=0.017761, mean=0.002875
features.4.0.weight: max=0.004950, mean=0.000176
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.028052, mean=0.003928
features.4.1.bias: max=0.016878, mean=0.002729
features.5.0.weight: max=0.002055, mean=0.000077
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.007245, mean=0.002000
features.5.1.bias: max=0.006956, mean=0.001863
classifier.weight: max=0.023845, mean=0.003591
classifier.bias: max=0.012563, mean=0.003872

Epoch 183:
features.0.0.weight: max=0.070706, mean=0.008671
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.011803, mean=0.002137
features.0.1.bias: max=0.010647, mean=0.001978
features.1.0.weight: max=0.005558, mean=0.000642
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.010789, mean=0.002883
features.1.1.bias: max=0.011232, mean=0.002415
features.2.0.weight: max=0.004462, mean=0.000311
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.009336, mean=0.002148
features.2.1.bias: max=0.008604, mean=0.001899
features.3.0.weight: max=0.002420, mean=0.000153
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.005912, mean=0.001667
features.3.1.bias: max=0.005111, mean=0.001066
features.4.0.weight: max=0.001581, mean=0.000072
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.006241, mean=0.001397
features.4.1.bias: max=0.004520, mean=0.000912
features.5.0.weight: max=0.000879, mean=0.000032
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.002172, mean=0.000506
features.5.1.bias: max=0.001656, mean=0.000441
classifier.weight: max=0.007929, mean=0.001096
classifier.bias: max=0.003151, mean=0.001192

Epoch 184:
features.0.0.weight: max=0.145601, mean=0.025169
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.016489, mean=0.004860
features.0.1.bias: max=0.020135, mean=0.007149
features.1.0.weight: max=0.018417, mean=0.001768
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.025897, mean=0.007504
features.1.1.bias: max=0.025080, mean=0.006019
features.2.0.weight: max=0.012357, mean=0.000850
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.030159, mean=0.005592
features.2.1.bias: max=0.024194, mean=0.005195
features.3.0.weight: max=0.007959, mean=0.000405
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.017021, mean=0.004313
features.3.1.bias: max=0.011979, mean=0.002945
features.4.0.weight: max=0.004533, mean=0.000186
features.4.0.bias: max=0.000000, mean=0.000000
features.4.1.weight: max=0.024859, mean=0.003877
features.4.1.bias: max=0.015296, mean=0.002580
features.5.0.weight: max=0.001734, mean=0.000084
features.5.0.bias: max=0.000000, mean=0.000000
features.5.1.weight: max=0.006184, mean=0.001737
features.5.1.bias: max=0.004560, mean=0.001516
classifier.weight: max=0.026693, mean=0.003566
classifier.bias: max=0.009632, mean=0.003534

Epoch 185:
features.0.0.weight: max=0.176801, mean=0.027124
features.0.0.bias: max=0.000000, mean=0.000000
features.0.1.weight: max=0.029348, mean=0.009326
features.0.1.bias: max=0.033748, mean=0.006903
features.1.0.weight: max=0.035569, mean=0.003072
features.1.0.bias: max=0.000000, mean=0.000000
features.1.1.weight: max=0.033569, mean=0.011081
features.1.1.bias: max=0.025931, mean=0.008176
features.2.0.weight: max=0.016149, mean=0.001400
features.2.0.bias: max=0.000000, mean=0.000000
features.2.1.weight: max=0.046093, mean=0.009172
features.2.1.bias: max=0.031604, mean=0.007823
features.3.0.weight: max=0.009087, mean=0.000623
features.3.0.bias: max=0.000000, mean=0.000000
features.3.1.weight: max=0.028898, mean=0.006316
features.3.1.bias: max=0.017140, mean=0.004262
